CH1;CH2;CH3;CH4;CH5;CH6
167=247.517,18.6784,-44.5267,46.0328,-329.064,-10.591
168=247.829,18.9897,-44.5267,46.0328,-329.687,-10.2795
169=248.14,18.9897,-44.5267,45.7259,-329.687,-10.2795
170=247.829,18.9897,-44.5267,46.0328,-329.999,-10.9025
171=247.829,18.6784,-44.5267,45.7259,-329.687,-10.9025
172=247.517,18.9897,-44.5267,46.0328,-329.687,-10.591
173=247.517,18.9897,-44.2196,46.0328,-329.687,-10.591
174=247.517,18.6784,-44.5267,46.3397,-329.375,-10.2795
175=247.829,18.9897,-44.8338,46.0328,-329.375,-10.591
176=248.14,19.301,-44.5267,46.0328,-329.999,-10.2795
177=247.829,19.301,-44.5267,46.0328,-329.687,-10.591
178=247.829,19.301,-44.2196,46.0328,-329.687,-10.591
179=247.829,18.9897,-44.5267,46.0328,-329.687,-10.591
180=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
181=247.517,18.9897,-44.5267,45.7259,-329.064,-10.9025
182=247.829,18.6784,-44.5267,46.0328,-329.375,-10.591
183=247.517,18.6784,-44.8338,46.0328,-329.687,-10.591
184=247.829,19.301,-44.2196,45.7259,-329.687,-10.2795
185=247.517,18.9897,-44.8338,46.3397,-329.687,-9.96801
186=247.517,19.301,-44.8338,46.0328,-329.687,-10.2795
187=247.517,18.9897,-44.5267,45.7259,-329.064,-10.591
188=247.829,18.9897,-44.5267,45.7259,-329.375,-10.2795
189=247.206,18.9897,-44.5267,45.7259,-329.064,-10.9025
190=247.829,18.9897,-44.5267,45.7259,-329.375,-10.591
191=247.517,18.3671,-44.8338,45.7259,-329.375,-10.9025
192=247.829,18.9897,-44.5267,45.4191,-329.687,-10.9025
193=247.829,18.9897,-44.5267,46.0328,-329.375,-10.9025
194=247.517,19.301,-44.8338,46.0328,-329.375,-10.591
195=247.829,18.9897,-44.5267,45.7259,-329.375,-10.2795
196=247.829,19.301,-44.8338,45.7259,-329.375,-10.591
